,original_title,id,runtime,genres,budget,revenue,vote_average,vote_count,popularity,year,month,day,fixed_budget,fixed_revenue,fixed_gross,gross_factor,pop_factor,freshness_factor,runtime_factor,goodness_factor,predicted_goodness
6321,Max,272878,111,"Adventure,Drama",20000000,43967255,7.1,659,29.958,2015,6,26,22733303.8968,49976048.471154965,27242744.574354965,8.878826653361015,6.754865141103744,9.51220526313481,7.781389463317852,8.231821630229355,7.136570170850874
6322,The DUFF,272693,100,"Romance,Comedy",8500000,43528634,6.8,4059,21.769,2015,2,20,9661654.15614,49477483.24672906,39815829.09058906,8.896682651506088,8.173486226396715,9.51220526313481,5.283220467720344,7.966398652189489,6.969999173785262
6323,Legend,276907,132,"Crime,Thriller",25000000,42972994,7.0,3172,147.571,2015,9,9,28416629.871,48845906.59786815,20429276.726868145,8.868848578301368,7.999565853689355,9.51220526313481,4.2230474525452335,7.6509167869176915,7.065896350618111
6324,The Gallows,299245,87,"Horror,Thriller",100000,42664410,5.0,840,13.319,2015,7,10,113666.51948400003,48495149.90538366,48381483.38589966,8.908457143832427,6.668556303948202,9.51220526313481,4.179641981136561,7.317215173013,7.3009533021239434
6325,Love the Coopers,333348,107,"Comedy,Family,Drama",17000000,42426912,6.0,680,12.414,2015,11,12,19323308.312280003,48225194.19493954,28901885.882659536,8.881223550868743,6.645386133324394,9.51220526313481,6.758310451071175,7.94928134959978,7.3671640188384835
6326,The Lady in the Van,328589,104,"Comedy,Drama",6000000,41387687,6.4,622,10.747,2015,10,30,6819991.169040001,47043943.307831936,40223952.13879193,8.897250649211145,6.625711648654048,9.51220526313481,5.918707639071406,7.738468800017852,7.227933416125739
6327,Ricki and the Flash,275601,100,"Comedy,Drama,Music",18000000,41325328,5.8,639,9.915,2015,7,10,20459973.50712,46973062.00294691,26513088.49582691,8.877768526526825,6.568580046523738,9.51220526313481,5.283220467720344,7.560443575976429,7.09128774471089
6328,Gabbar Is Back,337876,130,"Drama,Action",11000000,41000000,7.2,90,6.049,2015,5,1,12503317.14324,46603272.98844,34099955.8452,8.888652082294188,5.1746774032659895,9.51220526313481,4.352952023707719,6.982121693100677,6.98420497224456
6329,The Witch,310131,92,"Horror,Mystery,Drama,Fantasy",3500000,40423945,6.9,5752,47.589,2015,1,27,3978328.181940001,45948491.31962645,41970163.13768645,8.899672910704824,8.463805223060083,9.51220526313481,4.516306680709556,7.847997519402318,7.027795679599285
6330,Carol,258480,118,"Romance,Drama",11800000,40272135,7.5,3182,15.17,2015,11,20,13412649.299112003,45775934.17639779,32363284.87728579,8.886183716336042,8.057228829549663,9.51220526313481,5.518218854984392,7.993459166001227,7.202813204361828
6331,Ocho apellidos catalanes,348537,106,"Comedy,Romance",4500000,38482411,5.5,355,6.965,2015,11,20,5114993.3767800005,43741617.19722796,38626623.82044795,8.895023532196458,6.056301921775321,9.51220526313481,6.411483596755659,7.718753578465562,7.029206270849092
6332,A Walk in the Woods,232572,104,"Adventure,Comedy,Drama",8000000,37461274,6.0,598,13.531,2015,9,2,9093321.55872,42580926.31016464,33487604.75144464,8.88778326655763,6.542672532541652,9.51220526313481,5.918707639071406,7.7153421753263745,7.194013675203648
6333,Ex Machina,264660,108,"Drama,Fiction",15000000,36869414,7.6,11534,23.693,2015,1,21,17049977.9226,41908179.64794663,24858201.725346625,8.875359474156927,9.097165106286388,9.51220526313481,7.247971097183509,8.683175235190408,7.306683191830947
6334,Burnt,295964,100,Drama,20000000,36606743,6.5,2869,15.754,2015,10,2,22733303.8968,41609610.66455281,18876306.767752808,8.866543281893682,7.860080014184451,9.51220526313481,5.283220467720344,7.880512256733321,7.0173659552444185
6335,Room,264644,118,"Drama,Thriller",13000000,35401758,8.1,8170,18.423,2015,10,16,14776647.532920005,40239946.15474854,25463298.621828534,8.876241809690818,8.872466115542881,9.51220526313481,5.518218854984392,8.194783010838226,7.301830115183402
6336,Secret in Their Eyes,290751,111,"Thriller,Mystery,Drama,Crime",19500000,34854990,6.4,1173,11.933,2015,10,14,22164971.29938,39618453.99949625,17453482.70011625,8.864420851754467,7.132780850466298,9.51220526313481,7.781389463317852,8.322699107168356,7.242703178846924
6337,Steve Jobs,321697,122,"Drama,History",30000000,34441873,6.8,3670,10.667,2015,10,9,34099955.8452,39148878.284199536,5048922.438999534,8.845483984891553,8.092959264455839,9.51220526313481,5.018953956051916,7.86740061713353,7.326160762861487
6338,Victor Frankenstein,228066,109,"Drama,Fiction,Thriller",40000000,34227298,5.9,1842,16.005,2015,11,10,45466607.7936,38904978.35001674,-6561629.4435832575,8.827013495268313,7.428480792565747,9.51220526313481,8.109485493949792,8.469296261229665,7.161195153974466
6339,Project Almanac,227719,106,"Fiction,Thriller,Drama",12000000,33213241,6.7,2185,51.127,2015,1,28,13639982.338080002,37752335.05253289,24112352.714452885,8.87426953225939,7.66661194617547,9.51220526313481,6.411483596755659,8.116142584581333,6.949180706948496
6340,映画ドラえもん のび太の宇宙英雄記,350650,100,"Comedy,Animation,Family,Adventure,Fiction,Fantasy",46597700,32700000,6.2,57,10.87,2015,3,7,52965983.74959587,37168951.871268,-15797031.878327869,8.8117651246117,4.69006065328519,9.51220526313481,5.283220467720344,7.074312877188011,7.093371337790704
6341,Self/less,238615,117,"Fiction,Mystery,Thriller,Action",26000000,31807156,6.4,2696,20.019,2015,7,10,29553295.06584001,36154087.172046274,6600792.106206268,8.84789677089931,7.797974419754978,9.51220526313481,5.67794569366247,7.959005536862891,7.5517070477586286
6342,Mr. Holmes,280996,104,"Drama,Crime",11000000,29355203,6.5,1642,14.02,2015,6,19,12503317.14324,33367037.53756276,20863720.39432276,8.86949139495368,7.414023503084453,9.51220526313481,5.918707639071406,7.928606950061088,7.084317312121141
6343,Irrational Man,282984,95,"Drama,Comedy,Crime",11000000,27391084,6.5,2125,9.72,2015,7,17,12503317.14324,31134491.831738807,18631174.688498806,8.866178324736513,7.620132282803176,9.51220526313481,4.759539621348529,7.689513873005757,7.1512277426535436
6344,American Ultra,261392,96,"Comedy,Action",28000000,27139524,6.1,2467,18.384,2015,8,19,31826625.455520004,30848552.33532486,-978073.1201951428,8.835989885307031,7.688647662653299,9.51220526313481,4.850202988915883,7.721761450002756,7.15124279548948
6345,Aloha,222936,105,"Drama,Comedy,Romance",37000000,26250020,5.5,1795,12.991,2015,5,29,42056612.20908,29837484.0978539,-12219128.111226104,8.817733464200941,7.351705655959792,9.51220526313481,6.1411597720741495,7.955701038842423,7.227196590372267
6346,Er ist wieder da,318917,116,Comedy,3196621,25513752,6.8,1548,10.347,2015,10,8,3633487.831794636,29000593.888179444,25367106.05638481,8.876101658973202,7.40296833786792,9.51220526313481,5.859713920736208,7.912747295178035,7.202788538264503
6347,The Dressmaker,298382,118,"Drama,Comedy,Western",11930000,25003426,7.0,1414,13.668,2015,10,29,13560415.7744412,28420524.085957527,14860108.311516326,8.86052659015782,7.353767570598356,9.51220526313481,5.518218854984392,7.811179569718844,7.08073210863949
6348,The 33,293646,120,"Drama,History",25000000,24902723,6.3,827,14.518,2015,8,6,28416629.871,28306058.49084155,-110571.38015845044,8.83736872475647,6.84082027788609,9.51220526313481,5.246259359513946,7.609163406322829,7.136570170850874
6349,Babysitting 2,331836,93,Comedy,9458736,24563629,6.3,1183,8.636,2015,12,2,10751415.998380125,27920622.14326248,17169206.144882355,8.863995603497406,7.126978350404787,9.51220526313481,4.593162894973244,7.524085528002561,7.0305341026802814
6350,पीकू,332835,123,"Drama,Comedy",5500000,22159216,7.0,147,6.161,2015,5,8,6251658.5716200005,25187609.57214165,18935951.00052165,8.866632036954998,5.544322216723988,9.51220526313481,4.91758485462925,7.210186092860762,7.106432128071019
6351,दिल धड़कने दो,338065,170,"Drama,Family,Romance",13000000,22000000,6.9,110,9.47,2015,6,4,14776647.532920005,25006634.28648,10229986.75356,8.853489725598859,5.301057948853825,9.51220526313481,2.6873828534559903,6.588533947760871,7.0354311607311235
6352,ラブライブ！The School Idol Movie,333623,99,"Animation,Music,Comedy",3000000,21000000,7.6,45,9.488,2015,6,13,3409995.5845200005,23869969.091640003,20459973.50712,8.868894028136731,4.663851258783854,9.51220526313481,5.161963534029777,7.051728521021293,6.876742830464593
6353,El clan,352161,109,"Drama,History,Crime",3500000,20381995,6.7,346,6.319,2015,8,13,3978328.181940001,23167504.3179029,19189176.1359629,8.86700866166902,6.193528642195009,9.51220526313481,8.109485493949792,8.170557015237158,7.281875572215178
6354,28岁未成年,422390,107,"Comedy,Romance,Fantasy",16555414,18652889,7.4,27,4.856,2015,1,11,18817962.879966862,21202089.70951389,2384126.829547029,8.841310705134294,4.234224390131428,9.51220526313481,6.758310451071175,7.336512702367926,7.186840720099827
6355,Dope,308639,103,"Crime,Drama,Comedy",7000000,17986781,7.1,1285,14.922,2015,6,19,7956656.363880001,20444947.92990941,12488291.56602941,8.856935531260367,7.2886400193316865,9.51220526313481,5.729107246376018,7.84672201502572,7.144746575753357
6356,Blackhat,201088,133,"Crime,Thriller,Action",70000000,17752940,5.5,1750,33.89,2015,1,13,79566563.6388,20179149.00408283,-59387414.63471717,8.731946696177898,7.331411662493854,9.51220526313481,4.161755358616755,7.434329745105829,7.171029300219608
6357,While We're Young,252512,97,"Comedy,Drama,Mystery",10000000,17287309,5.9,933,12.806,2015,4,3,11366651.9484,19649882.45274429,8283230.504344294,8.85049815008657,6.884785174771588,9.51220526313481,4.946821826697015,7.548577603672496,7.1078190295337675
6358,Macbeth,225728,113,"Drama,War",15000000,16322067,6.5,1293,10.253,2015,8,16,17049977.9226,18552725.46674654,1502747.5441465378,8.839921907630767,7.223027274664129,9.51220526313481,6.645092790656811,8.05506180902163,7.255648607203167
6359,Pourquoi j'ai pas mangé mon père,280391,100,"Adventure,Comedy,Animation",37580800,16294916,5.2,304,9.962,2015,4,8,42716787.35424308,18521863.87004144,-24194923.484201644,8.797440298926194,5.887502953566247,9.51220526313481,5.283220467720344,7.370092245836899,6.858321134397917
6360,Suffragette,245168,106,"Drama,History",14000000,16002420,7.3,1441,11.444,2015,10,16,15913312.727760002,18189393.84721152,2276081.1194515154,8.841140684877285,7.402429022366462,9.51220526313481,6.411483596755659,8.041814641783553,7.177089217312589
6361,என்னை அறிந்தால்,300983,176,"Thriller,Action",7900000,16000000,6.9,38,3.803,2015,2,6,8979655.039236002,18186643.11744,9206988.078204,8.851920144750357,4.451470754974989,9.51220526313481,2.518194992690922,6.33344778888777,7.299530168683994
6362,"Mune, le gardien de la lune",323661,86,"Animation,Family,Adventure,Fantasy",17000000,15730665,7.3,466,13.285,2015,2,5,19323308.312280003,17880499.397187773,-1442808.9150922298,8.8352494902342,6.500076848071962,9.51220526313481,4.119896095505944,7.241856924236728,7.334447787732498
6363,Le tout nouveau testament,330764,105,"Comedy,Fantasy",8700000,15709652,6.6,1403,9.925,2015,9,2,9888987.195108002,17856614.6514486,7967627.456340598,8.850011300762116,7.300493018475163,9.51220526313481,6.1411597720741495,7.95096733861156,6.980974266755066
6364,The Lobster,254320,118,"Comedy,Drama,Romance",4000000,15656193,7.0,5064,21.274,2015,10,15,4546660.77936,17795849.666797645,13249188.887437643,8.858090669378939,8.373480880468833,9.51220526313481,5.518218854984392,8.065498916991743,7.430493341788236
6365,Scouts Guide to the Zombie Apocalypse,273477,93,"Comedy,Horror",15000000,14860766,6.5,1572,74.581,2015,10,23,17049977.9226,16891715.48086165,-158262.44173835218,8.837293031529285,7.379200296018166,9.51220526313481,4.593162894973244,7.580465371413876,7.09951811196058
6366,"Hello, My Name Is Doris",320588,95,"Comedy,Drama,Romance",1000000,14659448,6.4,412,10.772,2015,11,27,1136665.19484,16662884.317166848,15526219.122326847,8.861530028570298,6.296460451186909,9.51220526313481,4.759539621348529,7.357433841060136,7.110021887190185
6367,Unfinished Business,239573,91,Comedy,35000000,14431253,5.4,694,13.192,2015,3,5,39783281.8194,16403503.003030336,-23379778.81636966,8.798850725294013,6.577459269965732,9.51220526313481,4.443065161753528,7.332895105037021,7.195530394583397
6368,Woodlawn,333596,123,Drama,12000000,14394097,7.0,156,54.288,2015,10,15,13639982.338080002,16361269.071050864,2721286.7329708617,8.841840849378455,5.591820243113017,9.51220526313481,4.91758485462925,7.215862802563883,7.048977612834091
6369,Hardcore Henry,325348,96,"Action,Adventure,Fiction",2000000,14333790,6.4,1996,32.397,2015,9,12,2273330.38968,16292720.203145646,14019389.813465646,8.859256945092293,7.557681160091491,9.51220526313481,4.850202988915883,7.694836589308618,7.035221492637678
6370,The Gunman,266396,115,"Action,Drama,Crime",40000000,13644292,5.7,819,9.965,2015,2,16,45466607.7936,15508991.824633854,-29957615.96896615,8.787342225111471,6.753052247028506,9.51220526313481,6.071250033605381,7.780962442220042,7.059829587987262
6371,Bølgen,336882,104,Thriller,5904067,12975143,6.7,1088,24.525,2015,8,28,6710947.466903416,14748393.446171865,8037445.979268447,8.85011904782438,7.109269893260141,9.51220526313481,5.918707639071406,7.847575460822684,7.136502621289137
6372,టెంపర్,325699,147,"Action,Drama,Crime",5400000,11600000,6.7,20,3.206,2015,2,13,6137992.052136001,13185316.260144005,7047324.208008002,8.848588651753746,3.914916412151249,9.51220526313481,3.47296255199644,6.4371682197590605,7.0373729616224505
6373,बदलापुर,323517,128,"Crime,Thriller,Action",3700000,11480000,7.1,100,4.004,2015,2,20,4205661.220908001,13048916.4367632,8843255.2158552,8.851360760885248,5.247714223231784,9.51220526313481,4.494294458311057,7.026393676390724,7.185189740900913
6374,We Are Your Friends,301351,96,"Drama,Music,Romance,Comedy",6000000,11122090,6.7,2060,27.102,2015,8,26,6819991.169040001,12642092.596878016,5822101.427838015,8.846687696533857,7.61952442772481,9.51220526313481,4.850202988915883,7.70715509407734,7.125363163784332
6375,Bis,323020,98,Comedy,14000000,10846026,5.4,485,5.393,2015,2,18,15913312.727760002,12328300.256529706,-3585012.4712302964,8.831820930253679,6.291046295428792,9.51220526313481,5.050343552158344,7.421354010243906,6.938725406989135
6376,Danny Collins,256924,107,"Music,Comedy,Drama",10000000,10835752,6.8,439,9.131,2015,3,19,11366651.9484,12316622.15831792,949970.2099179196,8.839048717843221,6.395655980324628,9.51220526313481,6.758310451071175,7.876305103093458,7.187956413139782
6377,Он - дракон,370964,110,"Fantasy,Romance",18000000,10495305,7.2,305,14.793,2015,12,3,20459973.50712,11929647.902730228,-8530325.604389776,8.823805711349182,6.150242942787609,9.51220526313481,10.0,8.6215634793179,6.829618664163903
6378,Духless 2,327982,107,Drama,2265160,9194350,5.6,38,2.719,2015,3,5,2574728.532743775,10450897.634177156,7876169.101433381,8.84987011943381,4.284609918303167,9.51220526313481,6.758310451071175,7.351248937985741,7.069475499657663
6379,Suite Française,271674,103,"Drama,Romance,War",15000000,9104716,7.3,1001,12.6,2015,3,12,17049977.9226,10349013.786102865,-6700964.136497136,8.82678720800936,7.111208370739797,9.51220526313481,5.729107246376018,7.794827022064996,6.987419348676317
6380,Un gallo con muchos huevos,264419,99,Animation,5300000,9080818,7.0,184,33.989,2015,9,4,6024325.532652001,10321849.76127658,4297524.22862458,8.844311115542125,5.723770950035386,9.51220526313481,5.161963534029777,7.310562715685524,7.068111873364348
6381,Beasts of No Nation,283587,137,"Drama,War",6000000,9077700,7.6,1447,10.112,2015,9,11,6819991.169040001,10318305.63919907,3498314.4701590696,8.843060281061888,7.437941808600076,9.51220526313481,3.936633747144537,7.432460274985328,7.132455632668759
6382,Hate Story 3,361131,126,"Thriller,Drama",2900000,8900000,5.1,20,3.053,2015,12,4,3296329.0650360007,10116320.234076,6819991.16904,8.848236541514137,3.696809759408912,9.51220526313481,4.649698314369313,6.676737469606793,7.075346032909641
6383,Чародей равновесия. Тайна Сухаревой башни,332511,76,"Animation,Family,Fantasy,History",1133865,8442829,6.5,1,0.626,2015,3,26,1288824.8811472568,9596669.870285803,8307844.989138546,8.850536098451489,1.4961594012784818,9.51220526313481,3.613525090590398,5.868106463363794,7.254761497845451
6384,Atrapa la bandera,300602,94,"Comedy,Animation,Adventure,Family",14000000,8306690,6.0,200,10.864,2015,8,28,15913312.727760002,9441925.40732548,-6471387.320434522,8.827159993299416,5.667204176027033,9.51220526313481,4.674067902962041,7.170159333855825,7.252172518061073
6385,భలే భలే మగాడివోయ్,367553,145,"Romance,Comedy",1400000,8300000,6.2,13,0.789,2015,9,4,1591331.2727760004,9434321.117172,7842989.844396001,8.849818890821261,3.50859174778742,9.51220526313481,3.557048471291776,6.356916093258817,7.00240820765927
6386,Trumbo,294016,124,Drama,15000000,8235661,7.2,1367,7.783,2015,10,27,17049977.9226,9361189.21520119,-7688788.707398811,8.825179682725622,7.349264923550332,9.51220526313481,4.822816088439929,7.627366489462673,7.128944284423109
