,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
14,2768,American Gigolo,1980-02-08,117,"Crime,Drama,Mystery",5000000,52700000,6.1,490,18.745,"Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him."
15,11335,Popeye,1980-12-12,114,"Action,Adventure,Comedy,Family",20000000,49823037,5.4,487,12.649,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto."
16,694,The Shining,1980-05-23,144,"Horror,Thriller",19000000,44781695,8.2,14850,50.34,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within."
18,3537,Fame,1980-05-16,134,"Drama,Music",8500000,42000000,6.5,362,10.472,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.
20,11977,Caddyshack,1980-07-25,98,Comedy,6000000,39846344,6.6,917,10.793,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors."
21,1623,Brubaker,1980-06-20,125,"Crime,Drama",9000000,37121708,7.1,369,9.312,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.
22,11033,Dressed to Kill,1980-07-25,105,"Mystery,Thriller,Horror",6500000,31899000,6.9,672,11.78,"When Liz Blake, a prostitute, sees a mysterious woman brutally slay homemaker Kate Miller, she finds herself trapped in a dangerous situation. While the police think Liz is the murderer, the real killer wants to silence the crime's only witness."
23,3604,Flash Gordon,1980-09-01,111,"Fiction,Adventure",35000000,27107960,6.2,750,12.546,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.
24,1955,The Elephant Man,1980-10-09,124,"Drama,History",5000000,26010864,8.1,2755,12.172,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London."
25,21866,Bronco Billy,1980-06-11,116,"Drama,Romance,Comedy",6500000,24265583,6.3,199,8.871,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest."
26,1578,Raging Bull,1980-11-14,129,"Drama,History",18000000,23000000,8.0,3464,14.337,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
27,15668,Xanadu,1980-08-08,96,"Fantasy,Fiction,Romance",20000000,22762571,5.7,203,9.455,A beautiful muse inspires an artist and his older friend to convert a dilapidated auditorium into a lavish rollerskating club.
29,790,The Fog,1980-02-08,89,Horror,1000000,21378361,6.7,1152,17.369,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die."
30,11542,Altered States,1980-12-25,102,"Horror,Fiction,Thriller",15000000,19853892,6.7,503,15.686,"A research scientist explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind."
32,49375,Rough Cut,1980-06-19,112,"Adventure,Comedy,Crime,Mystery,Romance",14000000,16656125,5.8,26,2.847,A romantic comedy with action and suspense. Two sophisticated jewel thieves join forces to steal $30 million in uncut jewels. Despite a continuous exchange of quips they eventually become romantically involved.
33,8738,The Final Countdown,1980-01-31,103,"War,Action,Fiction",12000000,16647800,6.6,456,12.673,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor."
36,14729,The Long Riders,1980-05-16,99,"Western,Crime,Action",10000000,15795189,6.6,169,6.812,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge."
37,7988,The Island,1980-06-13,114,"Action,Adventure,Thriller,Horror,Mystery",22000000,15700000,5.2,62,5.158,"David Nau leads a band of modern day pirates who raid yachts and sail boats of people on vacation in the Caribbean. When reporter Blair Maynard and his son arrive to investigate the mystery of the disappearing boats, Nau and his band of raiders decide to induct them into their tribe."
38,36599,Prom Night,1980-07-18,92,"Horror,Mystery,Thriller",1500000,14796236,5.7,310,12.942,"At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously"
41,23954,Atlantic City,1980-09-03,104,"Crime,Drama,Romance",7200000,12729675,6.9,188,6.121,"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger."
42,13550,The Changeling,1980-03-28,103,Horror,7600000,12000000,7.0,446,11.967,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him."
43,14475,Used Cars,1980-07-11,113,Comedy,8000000,11715321,6.4,181,7.884,"When the owner of a struggling used car lot is killed, it's up to the lot's hot-shot salesman to save the property from falling into the hands of the owner's ruthless brother and used-car rival."
46,14460,Battle Beyond the Stars,1980-09-08,104,"Fiction,Action,Adventure",2000000,11000000,5.4,141,10.425,A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.
48,11337,Stardust Memories,1980-09-26,89,"Comedy,Drama,Romance",10000000,10389003,7.0,325,7.188,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films."
49,27346,Maniac,1980-11-14,87,Horror,350000,10000000,6.4,318,9.4,"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and local girl American models and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree."
50,21879,The Hollywood Knights,1980-05-18,91,Comedy,2500000,10000000,6.2,42,4.344,"Led by their comedic and pranking leader, Newbomb Turk, the Hollywood Knights car gang raise hell throughout Beverly Hills on Halloween Night, 1965. Everything from drag racing to Vietnam to high school love."
53,16121,The Big Red One,1980-01-22,113,"Drama,War",4500000,7206220,6.8,223,8.45,"A veteran sergeant of World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson, in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, and ending in a concentration camp in Czechoslovakia where they face the true horror of war."
54,24575,Raise the Titanic,1980-08-01,115,Adventure,36000000,7000000,5.5,64,10.187,"To obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the Titanic."
61,33155,Galaxina,1980-06-06,95,"Comedy,Fiction",5500000,4865000,4.1,41,6.878,"Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor."
62,92323,Willie and Phil,1980-08-15,115,"Comedy,Drama,Romance",5500000,4400000,4.4,5,2.515,"Life imitates art when two Manhattanites — pompous teacher Willie and quiet photographer Phil — become friends after a thought-provoking screening of ""Jules et Jim,"" Truffaut's classic film about a decades-long ménage à trois. Soon, the men meet Jeanette, a sexually liberated southern transplant who promptly falls for both of them. Frustrated passions curdle into jealousy as Jeanette entertains love affairs with each in the ensuing years."
65,11953,影武者,1980-04-26,180,"Action,Drama,History,War",6000000,4000000,7.8,500,11.631,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord."
67,47942,When Time Ran Out...,1980-03-28,121,"Action,Adventure,Drama,Thriller",20000000,3763988,5.8,46,4.761,An active volcano threatens a south Pacific island resort and its guests as a power struggle ensues between the property's developer and a drilling foreman.
68,10935,Heaven's Gate,1980-11-19,219,"Drama,Western",44000000,3484331,6.8,263,9.265,"Harvard graduate James Averill is the sheriff of prosperous Jackson County, Wyo., when a battle erupts between the area's poverty-stricken immigrants and its wealthy cattle farmers. The politically connected ranch owners fight the immigrants with the help of Nathan Champion, a mercenary competing with Averill for the love of local madam Ella Watson. As the struggle escalates, Averill and Champion begin to question their decisions."
70,21028,Москва слезам не верит,1980-02-11,142,"Drama,Comedy,Romance",900000,2500000,7.8,179,5.079,"This is a life story of three girlfriends from youth to autumn ages. Their dreams and wishes, love, disillusions..."
77,184979,Banker Bilo,1980-01-01,85,"Drama,Comedy",85000,243000,7.0,47,3.436,Bilo and his friends made an agreement with Maho to go to Germany.
78,19664,The Sea Wolves,1980-07-03,120,"War,Action,Thriller",12000000,220181,5.9,61,6.112,"This true story follows the exploits of a top-secret British military mission to destroy Nazi radio ships in a neutral harbor during WWII. The daring plan is led by British Intelligence officers Col. Lewis Pugh (Gregory Peck) and Capt. Gavin Stewart (Roger Moore). Since the ships are in neutral territory the British Military command, while encouraging the scheme, must deny any knowledge of it if it fails. Pugh and Stewart enlist the aid of retired officer Col. Bill Grice (David Niven) and some of his former soldiers. On the pretext of being on a fishing expedition, these seemingly drunken old men in civilian clothing must board and destroy 3 Nazi ships, whose radio transmissions have resulted in Nazi submarines sinking allied ships. While Stewart arranges a diversion onshore, Pugh and Grice carry out the dangerous raid on and destruction of the Nazi ships."
137,85,Raiders of the Lost Ark,1981-06-12,115,"Adventure,Action",18000000,389925971,7.9,10357,36.417,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime."
138,699,For Your Eyes Only,1981-06-23,127,"Adventure,Action,Thriller",28000000,195312802,6.5,1464,18.725,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.
139,10246,Porky's,1981-11-13,94,Comedy,4000000,125728258,6.4,683,18.78,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them."
140,11816,On Golden Pond,1981-12-01,109,"Adventure,Drama,Romance",15000000,119285432,7.3,357,7.285,"For Norman and Ethel Thayer, this summer on golden pond is filled with conflict and resolution. When their daughter Chelsea arrives, the family is forced to renew the bonds of love and overcome the generational friction that has existed for years."
141,13665,Arthur,1981-07-17,97,"Comedy,Drama,Romance",7000000,95461682,6.5,334,10.903,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.
142,10890,Stripes,1981-06-25,106,"Action,Comedy",10000000,85300000,6.5,719,9.999,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment."
143,387,Das Boot,1981-09-17,150,"Drama,History,War",14000000,85000000,8.1,1733,19.458,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits."
144,11286,The Cannonball Run,1981-06-19,95,"Action,Comedy",18000000,72179579,6.1,492,7.556,"A cross-country road race is based on an actual event, the Cannonball Baker Sea to Shining Sea Memorial Trophy Dash, organized by Brock Yates to protest the 55 mph speed limit then in effect in the U.S. The Cannonball was named for Erwin G. ""Cannonball"" Baker, who in the roaring 20's rode his motorcycle across the country. Many of the characters are based on ruses developed by real Cannonball racers over the several years that the event was run."
145,9443,Chariots of Fire,1981-05-15,123,"Drama,History",5500000,58972904,6.9,688,13.091,"In the class-obsessed and religiously divided UK of the early 1920s, two determined young runners train for the 1924 Paris Olympics. Eric Liddell, a devout Christian born to Scottish missionaries in China, sees running as part of his worship of God's glory and refuses to train or compete on the Sabbath. Harold Abrahams overcomes anti-Semitism and class bias, but neglects his beloved sweetheart in his single-minded quest."
146,62204,La Guerre du feu,1981-12-16,100,"Adventure,Drama",12000000,55260558,7.0,388,6.143,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production."
148,1103,Escape from New York,1981-05-23,99,"Fiction,Action",6000000,50244700,7.1,2502,12.26,"In the future, crime is out of control and New York City's Manhattan is a maximum security prison. Grabbing a bargaining chip right out of the air, convicts bring down the President's plane in bad old Gotham. Gruff Snake Plissken, a one-eyed lone warrior new to prison life, is coerced into bringing the President, and his cargo, out of this land of undesirables."
149,130724,Hardly Working,1981-04-03,91,Comedy,3400000,49000000,4.5,18,2.062,"In Jerry Lewis's first film in a decade, he plays Bo Hooper, an unemployed circus clown who can't seem to hold down a job. The film opens with a brief montage of clips from past Lewis movies. He then moves into a succession of jobs that he gets himself fired from including a gas station attendant and a mailman - all with disastrous results."
150,36819,Time Bandits,1981-07-13,116,"Family,Fantasy,Fiction,Adventure,Comedy",5000000,42365581,6.6,787,8.011,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them."
151,10323,Clash of the Titans,1981-06-12,118,"Action,Adventure,Family,Fantasy",15000000,41092328,6.9,589,18.665,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, Perseus must complete various tasks including taming Pegasus, capturing Medusa's head, and battling the Kraken monster."
152,19429,Absence of Malice,1981-11-19,116,"Drama,Romance,Thriller",12000000,40716963,6.7,150,8.037,"Megan Carter is a reporter duped into running an untrue story on Michael Gallagher, a suspected racketeer. He has an alibi for the time his crime was allegedly committed—but it involves an innocent party. When he tells Carter the truth and the newspaper runs it, tragedy follows, forcing Carter to face up to the responsibilities of her job when she is confronted by Gallagher."
153,18254,Reds,1981-12-25,195,"Drama,History,Romance",35000000,40382659,7.0,248,6.563,"An account of the revolutionary years of the legendary American journalist John Reed, who shared his adventurous professional life with his radical commitment to the socialist revolution in Russia, his dream of spreading its principles among the members of the American working class, and his troubled romantic relationship with the writer Louise Bryant."
156,10627,Taps,1981-12-20,126,"War,Drama",14000000,35856053,6.9,219,9.651,Military cadets take extreme measures to ensure the future of their academy when its existence is threatened by local condo developers.
157,14664,Sharky's Machine,1981-12-18,122,"Crime,Drama,Action,Thriller",17500000,35610100,6.1,70,6.314,"Police officer Tom Sharky gets busted back to working vice, where he happens upon a scandalous conspiracy involving a local politician. Sharky's new 'machine' gathers evidence while Sharky falls in love with a woman he has never met."
158,11527,Excalibur,1981-04-10,140,"Adventure,Fantasy",11000000,34967437,7.0,785,15.709,"A surreal adaptation of Sir Thomas Malory's ""Le Morte d'Arthur"", chronicling Arthur Pendragon's conception, his rise to the throne, the search by his Knights of the Round Table for the Holy Grail, and ultimately his death."
160,814,An American Werewolf in London,1981-08-21,97,"Horror,Comedy",10000000,31973249,7.4,1874,27.847,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.
161,10156,History of the World: Part I,1981-06-12,92,Comedy,11000000,31672907,6.8,619,11.104,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition."
162,31361,Bustin' Loose,1981-05-22,94,"Comedy,Drama",11000000,31300000,5.8,36,3.695,"After ex-con Joe Braxton violates his probation he is given a second chance, all he has to do is drive a group of special kids across the country."
163,14900,The Great Muppet Caper,1981-06-26,95,"Family,Crime,Comedy,Mystery,Music",14000000,31200000,6.8,228,5.895,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice."
164,19507,Neighbors,1981-12-18,94,Comedy,8500000,29916207,5.7,115,7.897,"One man's quiet suburban life takes a sickening lurch for the worse when a young couple move into the deserted house next door. From the word go it is obvious these are not the quiet professional types who *should* be living in such a nice street. As more and more unbelievable events unfold, our hero starts to question his own sanity... and those of his family."
165,10948,The Fox and the Hound,1981-07-10,82,"Adventure,Animation,Drama,Family",12000000,29800000,7.1,2730,61.373,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!"
166,764,The Evil Dead,1981-09-10,85,Horror,350000,29400000,7.3,3067,49.214,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest."
167,17360,Escape to Victory,1981-06-17,116,"Drama,War",10000000,27453418,6.8,721,11.586,A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.
168,41280,Private Lessons,1981-08-21,87,"Comedy,Romance",2800000,26279000,5.7,72,26.31,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund."
169,16471,Modern Problems,1981-12-25,89,"Comedy,Fiction,Romance",8000000,26154211,5.5,62,4.53,"Jealous, harried air traffic controller Max Fielder, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses to not only win her back, but to gain a little revenge."
170,11281,Halloween II,1981-10-30,92,"Horror,Thriller",2500000,25533818,6.6,1575,20.151,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim."
171,8810,Mad Max 2,1981-12-24,96,"Adventure,Action,Thriller,Fiction",2000000,24600832,7.4,2965,24.821,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape."
172,14412,Body Heat,1981-08-28,113,"Crime,Thriller,Romance",9000000,24058838,7.1,429,20.752,"In the midst of a searing Florida heat wave, a woman convinces her lover, a small-town lawyer, to murder her rich husband."
173,9725,Friday the 13th Part 2,1981-05-01,87,"Horror,Thriller",1250000,21722776,6.1,1270,36.66,"Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge."
175,11827,Heavy Metal,1981-08-07,90,"Animation,Fiction,Adventure,Fantasy,Music",9300000,20100000,6.5,542,15.517,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror."
176,21610,Nighthawks,1981-03-17,99,"Action,Crime,Thriller",5000000,19905359,6.4,320,10.417,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.
178,11298,The Howling,1981-01-21,91,Horror,1000000,17985893,6.5,581,28.164,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem."
179,10540,Outland,1981-05-22,112,"Fiction,Action,Crime",16000000,17374595,6.4,461,8.411,"An honest marshal in a corrupt mining colony on Io, Jupiter's sunless third moon, is determined to confront a violent drug ring even though it may cost him his life. After his wife angrily deserts him, he waits alone for the arrival of killers hired by the company to eliminate him."
181,9538,Scanners,1981-01-14,103,"Fiction,Horror",4100000,14225876,6.7,904,12.1,"After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers, and that some of the other “scanners” have their minds set on world domination, while others are trying to stop them."
182,848,Dragonslayer,1981-06-26,108,"Fantasy,Adventure",18000000,14110013,6.5,209,11.442,The sorcerer and his apprentice Galen are on a mission to kill an evil dragon to save the King’s daughter from being sacrificed according to a pact that the King himself made with the dragon to protect his kingdom.
184,11027,The Postman Always Rings Twice,1981-03-20,122,"Romance,Crime,Drama",12000000,12376625,6.6,390,12.963,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.
186,11644,Blow Out,1981-07-24,108,"Crime,Drama,Mystery,Thriller",18000000,12000000,7.3,1083,12.85,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust."
188,11646,Gallipoli,1981-08-13,112,"War,Drama,Adventure,History",3000000,11740000,7.1,352,7.37,"As World War I rages, brave and youthful Australians Archy and Frank—both agile runners—become friends and enlist in the Australian and New Zealand Army Corps together. They later find themselves part of the Dardanelles Campaign on the Gallipoli peninsula, a brutal eight-month conflict which pit the British and their allies against the Ottoman Empire and left over 500,000 men dead."
189,11524,Thief,1981-03-27,123,"Crime,Thriller,Action",5500000,11492915,7.2,470,9.406,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score."
190,10725,Wolfen,1981-07-24,115,"Horror,Mystery",17000000,10626725,5.9,162,9.52,A city cop is assigned to solve a bizarre set of violent murders where it appears that the victims were killed by animals. In his pursuit he learns of an Indian legend about wolf spirits.
193,53922,Carbon Copy,1981-08-06,92,"Comedy,Drama",6000000,9566593,5.8,36,6.098,"A middle-aged married wealthy white corporate executive is surprised to discover that he has a working-class black teen-age son who wants to be adopted into the almost-exclusively-white upper-middle-class community of San Marino, California."
194,17450,Pennies from Heaven,1981-12-11,108,"Drama,Music,Romance",22000000,9171289,6.2,72,6.208,"During the Great Depression, a sheet music salesman seeks to escape his dreary life through popular music and a love affair with an innocent school teacher."
195,32047,Prince of the City,1981-08-19,167,"Drama,Thriller,Crime",8600000,8124257,7.2,109,5.78,"New York City detective Daniel Ciello agrees to help the United States Department of Justice help eliminate corruption in the police department, as long as he will not have to turn in any close friends. In doing so, Ciello uncovers a conspiracy within the force to smuggle drugs to street informants"
199,21294,The Amateur,1981-12-11,112,"Action,Crime,Thriller",8338578,6892098,6.2,9,1.32,A researcher for the CIA who convinces his superiors to send him to the eastern bloc in order to avenge the murder of his wife by enemy agents discovers a web of deception underneath his wife's death.
201,39874,My Bloody Valentine,1981-02-11,90,"Horror,Thriller,Mystery",2200000,5672031,6.5,329,7.192,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways."
202,15660,Mommie Dearest,1981-09-18,128,Drama,19032261,5000000,6.4,161,8.859,"Renowned actress Joan Crawford, at the height of her career, adopts two orphans - Christina and Christopher - to fill the lonely gap in her personal life. However, as her professional and romantic relationships sour, Joan's already callous and abusive behavior towards Christina intensifies. Christina leaves home to pursue an acting path of her own, only to find her mother's presence still overshadowing her."
207,40469,Final Exam,1981-06-05,90,Horror,374000,3000000,4.9,76,5.607,"In a small college in North Carolina, only a select few students are left to take mid terms. But, when a killer strikes, it could be everyone's final exam."
208,38665,The Legend of the Lone Ranger,1981-08-20,98,"Action,Adventure,Romance,Western",18000000,2945600,4.8,31,4.412,"When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage."
210,47941,Under the Rainbow,1981-07-31,98,Comedy,20000000,2297493,5.1,20,3.334,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins. Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion."
211,73247,Heartbeeps,1981-12-18,79,"Comedy,Romance,Family",10000000,2154696,3.8,15,1.294,Two domestic robots fall in love and run off together.
212,109264,This Is Elvis,1981-04-03,110,"Drama,Music,Documentary",5000000,2028612,6.8,18,2.431,"Though several actors portray Elvis Presley at different stages of his life, this documentary is comprised mostly of actual performance footage and interviews with Elvis, his fans and those close to him. This biographical docu-drama features rare footage of Elvis and dramatically recreated scenes from Elvis' life."
213,47890,Sphinx,1981-02-11,118,"Adventure,Mystery,Thriller",14000000,2022771,5.6,11,1.748,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!"
214,2989,Roar,1981-11-12,102,"Adventure,Comedy,Thriller",17000000,2000000,5.9,84,7.359,Roar follows a family who are attacked by various African animals at the secluded home of their keeper.
215,28794,Quella villa accanto al cimitero,1981-08-14,87,Horror,786801,1845819,6.1,291,9.155,"After a doctor kills his mistress and himself while researching the mysterious previous owner of his Boston home, his colleague, Dr. Norman Boyle, takes over his research and moves his family from New York City to the Boston mansion. Soon after, Boyle's young son Bob becomes plagued by visions of a young girl, who warns him of the danger within the house."
216,26843,Lion of the Desert,1981-04-17,173,"Action,History,War",35000000,1500000,7.3,126,10.254,"This movie tells the story of Omar Mukhtar, an Arab Muslim rebel who fought against the Italian conquest of Libya in WWII. It gives western viewers a glimpse into this little-known region and chapter of history, and exposes the savage means by which the conquering army attempted to subdue the natives."
217,16124,Goodbye Pork Pie,1981-02-05,105,"Adventure,Comedy",300000,1400000,6.6,18,3.315,"Gerry hires a car in Kaitaia with a stolen licence and travels to Invercargill with John, who's wife has just left him. The ultimate NZ roadtrip adventure."
219,79649,Eyes of a Stranger,1981-02-11,84,"Horror,Thriller",800000,1118634,6.0,45,3.039,"A TV newswoman (Lauren Tewes) catches a pervert (John DiSanti) watching her sister (Jennifer Jason Leigh) who cannot see, hear or speak."
220,75048,King of the Mountain,1981-05-01,90,"Drama,Action",2000000,958000,5.6,11,1.608,"A group of friends race their high-powered cars up and down a dangerous and deadly mountain road known as Mulholland Drive to see who can claim the title of ""King of the Hill."""
