original_title,runtime,genres,budget,revenue,vote_average,vote_count,popularity,year,month,day,fixed_budget,fixed_revenue,fixed_gross,gross_factor,pop_factor,freshness_factor,runtime_factor,goodness_factor
Man of Tai Chi,105,"Action,Drama",25000000,2054941,6.0,738,30.643,2013,7,4,29274812.0931042,2406320.4654966253,-26868491.627607577,2.6449442780025265,6.710810879704767,9.354779631572551,4.699377407242841,5.852478049130672
Third Person,137,"Drama,Romance",28000000,1749201,5.9,517,12.534,2013,9,9,32787789.54427671,2048301.2235227984,-30739488.320753917,2.625121617261416,6.412899761017719,9.354779631572551,1.9993515522660426,5.098038140529432
Nothing Left to Fear,100,Horror,3000000,1675381,5.2,150,14.36,2013,9,26,3512977.451172504,1961858.5583742808,-1551118.8927982235,2.7710956481291347,5.322872965295799,9.354779631572551,3.607100668163287,5.263962228290193
คู่กรรม,125,"Drama,Romance,War",2000000,1646962,6.3,3,0.6,2013,4,4,2341984.9674483365,1928580.122979324,-413404.8444690129,2.776630083647478,2.349315967169841,9.354779631572551,2.93396999444299,4.353673919208215
V8 - Du willst der Beste sein,106,"Adventure,Action,Family",6314256,1614831,5.9,8,1.4,2013,9,26,7393946.316310232,1890954.9634847825,-5502991.35282545,2.7517851961040605,3.0808745335348195,9.354779631572551,5.052639028115526,5.060019597331739
Inkaar,133,,850000,1600000,5.6,18,3.275,2013,1,18,995343.6111655429,1873587.973958669,878244.3627931261,2.782899999187203,3.687350300879537,9.354779631572551,2.25801738378345,4.520761828855686
Lovelace,92,Drama,10000000,1585582,6.1,565,19.933,2013,8,8,11709924.83724168,1856704.604328334,-9853220.232913349,2.730370301028971,6.510511520676044,9.354779631572551,2.673904464568282,5.317391479461461
Make Your Move,110,Music,15000000,1583687,5.9,70,9.16,2013,8,7,17564887.25586252,1854485.5735716769,-15710401.682290845,2.7012689633347042,4.814631511559939,9.354779631572551,10.0,6.717670026616799
Adore,100,Drama,16000000,1575749,6.1,834,15.439,2013,4,3,18735879.73958669,1845190.2352358743,-16890689.50435082,2.69536668042805,6.821770880988712,9.354779631572551,3.607100668163287,5.619754465288151
Сокровища О.К.,110,"Comedy,Adventure,Romance",6000000,1431461,5.1,12,1.848,2013,5,1,7025954.902345008,1676230.071744281,-5349724.830600727,2.7525366436613146,3.288499218453915,9.354779631572551,10.0,6.348953873421945
Parkland,94,"History,Drama",10000000,1412181,6.2,305,9.295,2013,10,2,11709924.83724168,1653653.3366580794,-10056271.500583602,2.729366635101821,6.03071999729106,9.354779631572551,2.8622110171854453,5.244269320287719
The Kings of Summer,93,"Comedy,Drama",1500000,1400000,7.0,967,17.816,2013,1,19,1756488.725586252,1639389.477213835,-117099.24837241673,2.7780696591874334,7.050044407269084,9.354779631572551,2.7653957695354303,5.487072366891125
Gimme Shelter,101,Drama,7500000,1359910,6.7,216,7.547,2013,10,17,8782443.62793126,1592444.3885413338,-7189999.239389926,2.7435003959180637,5.8169231323528034,9.354779631572551,3.773201659770226,5.422101204903411
Трудно быть богом,177,"Drama,Fiction",7000000,1310673,6.7,116,5.452,2013,2,27,8196947.386069178,1534788.2316202067,-6662159.154448971,2.7460952754670194,5.319998467249249,9.354779631572551,0.4418281349579782,4.465675377311699
Anna,99,"Thriller,Drama",4357373,1200000,6.5,515,9.786,2013,10,13,5102451.031782631,1405190.9804690017,-3697260.051313629,2.7606254910260337,6.487215147908876,9.354779631572551,3.456653714095997,5.514818496150864
रान्झाना,140,"Drama,Romance",6400000,1171761,6.6,102,5.924,2013,6,21,7494351.895834676,1372123.3237211157,-6122228.5721135605,2.748747057874592,5.205172678903218,9.354779631572551,1.8275021012494232,4.784050367399946
ഭാര്യ അത്ര പോര,150,"Drama,Family",580000,1051000,2.9,5,0.6,2013,5,3,679175.6405600174,1230713.1003941006,551537.4598340832,2.7813154359803023,2.1374869052019507,9.354779631572551,1.3490064315123782,3.905647101066796
Phantom,99,Thriller,10000000,1034589,5.9,254,28.082,2013,1,3,11709924.83724168,1211495.9427437035,-10498428.894497978,2.7271798090997676,5.844819769559601,9.354779631572551,3.456653714095997,5.345858231081979
Ain't Them Bodies Saints,96,"Crime,Drama,Romance",4000000,1031243,6.2,359,7.368,2013,7,3,4683969.934896673,1207577.801893162,-3476392.133003511,2.7617048488632023,6.161016810962594,9.354779631572551,3.074742673261191,5.338060991164885
Peter Gabriel - Live In Athens 1987,145,Music,100000,1000000,7.9,8,1.712,2013,9,13,117099.2483724168,1170992.4837241685,1053893.2353517516,2.7837515420701964,3.314202877464295,9.354779631572551,1.572959122264569,4.256423293342903
Boss,140,"Romance,Action,Crime",630000,950000,7.0,2,0.6,2013,8,9,737725.2647462259,1112442.8595379596,374717.59479173366,2.780457464214038,2.109437889826934,9.354779631572551,1.8275021012494232,4.018044271715737
แก้วนี้หัวใจสั่น (Coffee Please),105,"Romance,Drama",800000,800000,6.5,1,0.6,2013,10,17,936793.9869793344,936793.9869793344,0.0,2.7786383703112256,1.4961594012784818,9.354779631572551,4.699377407242841,4.582238702601275
The Zero Theorem,107,"Drama,Fantasy,Fiction",8500000,770706,6.1,1014,7.494,2013,9,20,9953436.111655427,902490.9331611188,-9050945.178494308,2.7343322780466144,6.9779768241859035,9.354779631572551,5.511429179343715,6.144629478287196
Vikingdom,114,Adventure,15600000,747872,4.4,54,8.527,2013,9,11,18267482.74609702,875752.4907877612,-17391730.25530926,2.692857206949778,4.372723061603741,9.354779631572551,4.939557128746698,5.339979257218193
Salinger,125,Documentary,2000000,650675,6.6,57,5.56,2013,9,6,2341984.9674483365,761935.5343472231,-1580049.4331011134,2.770954770749339,4.74003410722344,9.354779631572551,2.93396999444299,4.949934625997081
House of Good and Evil,108,"Horror,Thriller",150000,560000,4.5,35,3.771,2013,4,26,175648.8725586252,655755.790885534,480106.9183269088,2.7809688699812507,4.044074239181672,9.354779631572551,6.1686279243719095,5.587112666276846
Kaappari,93,"Crime,Thriller,History",1800000,532269,5.5,12,1.943,2013,1,18,2107786.4707035027,623282.9983193794,-1484503.4723841231,2.771420004952325,3.3488535315040218,9.354779631572551,2.7653957695354303,4.560112234391082
Collision,101,"Romance,Thriller,Action",7700000,467282,5.9,79,8.561,2013,1,30,9016642.124676095,547183.7097795968,-8469458.4148965,2.7372003235372233,4.911310737291533,9.354779631572551,3.773201659770226,5.1941230880428835
On the Job,119,"Action,Crime",1052753,466088,6.6,59,4.071,2013,5,23,1232765.850218069,545785.5447540301,-686980.305464039,2.775300277540434,4.767599422180192,9.354779631572551,3.722265704949242,5.154986259060604
Upstream Color,96,"Drama,Fiction",100000,444098,6.4,618,6.717,2013,4,5,117099.2483724168,520035.4200369356,402936.1716645188,2.7805944051699307,6.620554760335862,9.354779631572551,3.074742673261191,5.457667867584884
ഹോട്ടൽ കാലിഫോർണിയ,137,"Comedy,Drama,Thriller",858572,382454,4.3,3,0.6,2013,5,2,1005381.3587360265,447850.7593702429,-557530.5993657835,2.7759295910442647,2.044029935600358,9.354779631572551,1.9993515522660426,4.043522677620804
इश्क्क़ इन पेरिस,95,"Comedy,Romance",2000000,355000,4.8,6,1.68,2013,5,24,2341984.9674483365,415702.3317220798,-1926282.6357262568,2.7692682306931804,2.685998172958369,9.354779631572551,2.965046124366789,4.443773039897723
The Face of Love,92,"Drama,Romance",4000000,350006,6.1,117,7.788,2013,10,25,4683969.934896673,409854.3952583612,-4274115.539638312,2.757804467632179,5.251868851103492,9.354779631572551,2.673904464568282,5.009589353719125
Camp,111,Drama,200000,325000,7.7,10,1.494,2013,2,22,234198.4967448336,380572.5572103547,146374.0604655211,2.7793490955709177,3.472068469323355,9.354779631572551,6.895361408722341,5.625389651297291
The Machine,92,"Fiction,Thriller",1500000,314131,5.9,673,10.962,2013,4,25,1756488.725586252,367845.0399047566,-1388643.6856814951,2.771886688772583,6.623681067002455,9.354779631572551,2.673904464568282,5.356062962978967
Hawa Bodol,150,Comedy,160000,310000,7.3,6,1.888,2013,3,22,187358.7973958669,363007.66995449207,175648.87255862518,2.779491218814675,3.021117690239795,9.354779631572551,1.3490064315123782,4.1260987430348495
Believe,94,Drama,6000000,284000,6.1,27,3.179,2013,10,4,7025954.902345008,332561.8653776637,-6693393.036967345,2.7459417969105915,4.079803758973961,9.354779631572551,2.8622110171854453,4.760684051160637
ആമേൻ,165,"Fantasy,Music,Romance",110000,270000,7.7,24,2.07,2013,3,21,128809.17320965847,316167.9706055254,187358.79739586692,2.7795480660774134,4.171843690274122,9.354779631572551,0.7984121785393401,4.276145891615857
Life of Crime,94,"Comedy,Crime",12000000,265452,5.7,321,13.641,2013,9,14,14051909.804690016,310842.2967895479,-13741067.507900467,2.7110884355092306,6.004379556815697,9.354779631572551,2.8622110171854453,5.233114660270731
Spiders,89,"Fiction,Thriller",7000000,257019,4.5,126,9.442,2013,2,8,8196947.386069178,300967.31717430195,-7895980.068894876,2.7400259290963835,5.067943769281392,9.354779631572551,2.4259875150868893,4.897184211259304
The Trials of Cate McCall,89,Drama,7000000,249601,6.4,234,9.646,2013,11,28,8196947.386069178,292280.8949300361,-7904666.491139142,2.739983151650383,5.844286217095499,9.354779631572551,2.4259875150868893,5.0912591288513305
The Summit,95,"Adventure,Documentary",1000000,243550,6.9,84,5.73,2013,10,4,1170992.4837241685,285195.2194110211,-885797.2643131472,2.7743334604960386,5.085511837276457,9.354779631572551,2.965046124366789,5.04491776342796
Mahabharat,119,"Adventure,Animation,Action,History,Family",7000000,210000,8.0,2,1.771,2013,12,27,8196947.386069178,245908.42158207533,-7951038.964487102,2.7397547729141385,2.216171523811532,9.354779631572551,3.722265704949242,4.508242908311866
7 años de matrimonio,99,"Comedy,Romance",1500000,193081,4.9,17,2.023,2013,1,25,1756488.725586252,226096.3997499461,-1530392.325836306,2.771196571825152,3.5349290940925813,9.354779631572551,3.456653714095997,4.77938975289657
ಲೂಸಿಯಾ,136,"Fantasy,Romance,Thriller",79000,170000,7.1,41,3.372,2013,10,19,92508.4062142093,199068.72223310865,106560.31601889932,2.779155796295656,4.535046546705848,9.354779631572551,2.0605303934550108,4.682378092007267
Lost Place,101,"Mystery,Thriller,Horror",5200000,159828,4.7,13,1.857,2013,9,19,6089160.915365675,187157.38668866636,-5902003.528677009,2.749827923601486,3.287192080113893,9.354779631572551,3.773201659770226,4.791250323764539
Tri mushketera,112,"Adventure,Comedy",12000000,157937,5.3,3,1.4,2013,11,13,14051909.804690016,184943.039901944,-13866966.764788073,2.710461742459113,2.2111601286072604,9.354779631572551,5.943385571503152,5.054946768535519
چمبیلی‎,133,"Crime,Drama,Thriller",85000,140000,10.0,1,0.6,2013,4,26,99534.36111655433,163938.9477213835,64404.5866048292,2.778951111819574,1.8404906120097166,9.354779631572551,2.25801738378345,4.058059684796323
Holy Ghost People,93,"Drama,Thriller",2000000,120000,5.0,27,3.735,2013,3,10,2341984.9674483365,140519.09804690018,-2201465.8694014363,2.767927049906959,3.920859301362339,9.354779631572551,2.7653957695354303,4.70224043809432
"Camille Claudel, 1915",95,Drama,3512454,115860,6.2,58,0.6,2013,3,13,4113057.2334268894,135671.18916428214,-3977386.044262607,2.759255937994666,4.70396213266377,9.354779631572551,2.965046124366789,4.945760956649445
No One Lives,86,"Horror,Thriller",2900000,74918,5.9,491,9.967,2013,3,9,3395878.202800087,87728.41489564725,-3308149.78790444,2.7625267481983014,6.371656113081594,9.354779631572551,2.20959928514918,5.174640444500406
La Jalousie,77,Romance,4000000,63946,6.2,58,3.322,2013,12,4,4683969.934896673,74880.28536422565,-4609089.649532448,2.7561650029024762,4.70396213266377,9.354779631572551,1.6854683354257598,4.625093775641139
One Hundred Days: The Story of Architects Almost World Tour,135,Documentary,46560,63462,10.0,1,0.916,2013,10,1,54521.41004219726,74313.52500210317,19792.114959905903,2.7787344823662,1.8404906120097166,9.354779631572551,2.123910636172074,4.0244788405301355
The Canyons,99,"Thriller,Drama",250000,56825,4.5,209,10.978,2013,7,29,292748.12093104207,66541.64788762585,-226206.47304341625,2.7775396578021314,5.472438957327391,9.354779631572551,3.456653714095997,5.265352990199518
Stockholm,90,"Drama,Romance",60000,50000,6.3,74,3.829,2013,4,25,70259.54902345009,58549.624186208406,-11709.924837241684,2.778581504436935,4.911482208903644,9.354779631572551,2.5046558083018375,4.887374788303742
Viva la libertà,94,Drama,5000000,48125,6.8,162,6.481,2013,2,13,5854962.418620841,56354.01327922559,-5798608.405341615,2.7503352409054593,5.598816479610468,9.354779631572551,2.8622110171854453,5.141535592318481
The Power of Few,96,"Crime,Drama",4000000,45659,5.3,59,5.384,2013,2,15,4683969.934896673,53466.34581436179,-4630503.589082311,2.756060163432608,4.592259441191313,9.354779631572551,3.074742673261191,4.944460477364416
Haunted,93,Horror,15000,45000,5.4,8,2.926,2013,3,31,17564.887255862523,52694.66176758757,35129.774511725045,2.7788089609518387,3.0100924821073214,9.354779631572551,2.7653957695354303,4.4772692110417855
Até que a Sbórnia nos Separe,93,"Animation,Comedy,Music",981065,43559,5.8,10,0.902,2013,8,14,1148819.741044851,51007.26159854103,-1097812.47944631,2.773302090959121,3.245572667107716,9.354779631572551,2.7653957695354303,4.534762539793705
CBGB,101,"Drama,Music",5000000,40400,6.4,123,8.807,2013,10,11,5854962.418620841,47308.0963424564,-5807654.322278384,2.7502908600505576,5.330217411302913,9.354779631572551,3.773201659770226,5.302122390674062
Jimmy P.,117,Drama,10000000,30283,6.1,94,6.092,2013,9,11,11709924.83724168,35461.16538461899,-11674463.671857065,2.7213548129414513,5.076915479513583,9.354779631572551,4.103831165736279,5.314220272440966
The Last Days on Mars,98,"Fiction,Thriller,Horror",10600000,24084,5.4,660,10.149,2013,8,11,12412520.32747618,28202.182978012865,-12384318.144498168,2.717832803814383,6.53730798276241,9.354779631572551,3.319094866997562,5.482253821286727
വിശുദ്ധൻ,132,Drama,450000,14000,4.2,5,3.021,2013,11,22,526946.6176758757,16393.894772138356,-510552.7229037373,2.776157936446189,2.4335321989758865,9.354779631572551,2.3291759846428395,4.223411437909366
Midget Zombie Takeover,73,"Horror,Comedy",2000,10604,5.3,3,1.369,2013,2,8,2341.984967448336,12417.20429741108,10075.219329962743,2.7786872967780565,2.2111601286072604,9.354779631572551,1.4936113943903626,3.959559612837058
Жажда,102,"Drama,War",1200000,10130,6.3,4,0.6,2013,11,7,1405190.9804690017,11862.153860125822,-1393328.8266088758,2.7718638814570777,2.579264538973771,9.354779631572551,3.9587201747611567,4.666157056691139
¿Quién paga la cuenta?,112,"Drama,Comedy",5000,10000,6.0,1,0.665,2013,1,25,5854.96241862084,11709.92483724168,5854.96241862084,2.7786668028119577,1.4321800710547181,9.354779631572551,5.943385571503152,4.877253019235594
The Sacrament,99,"Horror,Thriller",4000000,9221,5.8,341,11.801,2013,9,2,4683969.934896673,10797.721692420557,-4673172.2132042525,2.7558512522905825,6.06659271216019,9.354779631572551,3.456653714095997,5.40846932752983
The Adventurer: The Curse of the Midas Box,99,"Fantasy,Adventure,Family",25000000,6399,5.6,182,20.947,2013,12,5,29274812.0931042,7493.180903350951,-29267318.91220085,2.632677913209395,5.536673211781284,9.354779631572551,3.456653714095997,5.245196117664807
Green Eyes,114,"Romance,Drama",20000,5000,10.0,1,1.256,2013,3,9,23419.84967448336,5854.96241862084,-17564.887255862523,2.778553071063358,1.8404906120097166,9.354779631572551,4.939557128746698,4.728345110848081
Wolverine: Origin,71,Animation,150,3731,6.5,10,7.126,2013,7,9,175.6488725586252,4368.972956774871,4193.324084216246,2.7786587336978172,3.3366500132881978,9.354779631572551,1.4045585609569544,4.21866173487888
Endank Soekamti: Rock For Kamtis,76,"Documentary,Music,Comedy",1000,1200,5.5,1,0.6,2013,6,7,1170.992483724168,1405.1909804690015,234.19849674483385,2.7786395076168406,1.3626305794964204,9.354779631572551,1.6356164748336262,3.7829165483798595
Roaming Hungry,109,"Comedy,Action",800,1200,9.8,2,0.6,2013,6,10,936.7939869793346,1405.1909804690015,468.3969934896671,2.7786406449219907,2.378385167644152,9.354779631572551,7.3471119141906565,5.4647293395823375
Java Heat,104,"Action,Crime,Drama,Thriller",15000000,1061,5.6,68,6.467,2013,3,6,17564887.25586252,1242.423025231342,-17563644.832837287,2.6919956300252217,4.749748489982944,9.354779631572551,4.411761987908632,5.302071434872337
Soft Bullets,90,"Action,Crime,Drama",500,500,7.0,1,0.6,2013,9,9,585.4962418620839,585.4962418620839,0.0,2.7786383703112256,1.5553950088740511,9.354779631572551,2.5046558083018375,4.048367204764917
A Perfect Man,95,Drama,5000000,388,4.3,27,2.72,2013,11,1,5854962.418620841,454.3450836849773,-5854508.073537156,2.7500609758678114,3.8003043158040293,9.354779631572551,2.965046124366789,4.717547761902796
L'Apprenti Père Noël et le flocon magique,82,"Family,Animation",10000000,78,6.3,35,3.181,2013,11,20,11709924.83724168,91.33741373048512,-11709833.499827951,2.7211794301529935,4.31302151699889,9.354779631572551,1.9574938938206707,4.586618618136277
Tell 'em Steve-Dave: Puppet Theater,94,Comedy,46,46,10.0,1,1.054,2013,4,19,53.86565425131173,53.86565425131173,0.0,2.7786383703112256,1.8404906120097166,9.354779631572551,2.8622110171854453,4.209029907769735
